INFO ; Archivo de logging creado! ; Wed Jun 26 00:05:10 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:22 2019
DEBUG ; Personaje::Personaje se mueve a la izquierda ; Wed Jun 26 00:06:34 2019
DEBUG ; Juego::Jugador 1 a la izquierda ; Wed Jun 26 00:06:34 2019
DEBUG ; Personaje::Personaje se mueve a la izquierda ; Wed Jun 26 00:06:36 2019
DEBUG ; Juego::Jugador 1 a la izquierda ; Wed Jun 26 00:06:36 2019
DEBUG ; Personaje::Personaje se mueve a la izquierda ; Wed Jun 26 00:06:37 2019
DEBUG ; Juego::Jugador 1 a la izquierda ; Wed Jun 26 00:06:37 2019
DEBUG ; Personaje::Personaje se mueve a la izquierda ; Wed Jun 26 00:06:38 2019
DEBUG ; Juego::Jugador 1 a la izquierda ; Wed Jun 26 00:06:38 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:06:42 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:06:42 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:37 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:37 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:39 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:39 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:40 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:40 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:42 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:42 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:43 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:43 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:45 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:45 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:46 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:46 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:47 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:47 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:48 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:48 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:49 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:07:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:00 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:01 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:01 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:04 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:04 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:08 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:08 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:11 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:11 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:12 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:12 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:15 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:15 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:16 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:16 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:17 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:17 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:18 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:19 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:21 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:21 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:22 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:22 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:24 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:24 2019
DEBUG ; Personaje::Personaje se mueve a la derecha ; Wed Jun 26 00:10:26 2019
DEBUG ; Juego::Jugador 1 a la derecha ; Wed Jun 26 00:10:26 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:26 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:26 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:27 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:28 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:29 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:29 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:32 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:32 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:33 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:33 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:35 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:36 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:38 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:39 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:39 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:39 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:40 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:40 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:40 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:40 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:41 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:41 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:43 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:44 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:45 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:46 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:47 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:47 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:49 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:50 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:51 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:51 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:53 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:53 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:53 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:55 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:55 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:56 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:56 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:56 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:57 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:58 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:10:58 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:01 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:02 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:03 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:04 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:04 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:04 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:04 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:05 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:05 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:05 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:05 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:06 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:07 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:09 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:09 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:11 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:11 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:12 2019
DEBUG ; Juego::Jugador 2 agachado ; Wed Jun 26 00:11:12 2019
INFO ; Servidor::Se desconecto el cliente 1 ; Wed Jun 26 00:14:45 2019
